row_id,label,text_hash,split
ex_000641,1,394e30be1d41ad5d,test
ex_000642,1,1edc36d649b7c4db,train
ex_000643,1,56dff7910bf7fbea,test
ex_000644,1,80170b63098f91a8,train
ex_000645,1,18524b17cbe1320a,train
ex_000646,0,f3cc97cc691b5295,train
ex_000647,1,af0a525c313f4bbf,train
ex_000648,0,22909e506a597ebf,train
ex_000649,1,8a702ec03e9e6642,train
ex_000650,1,a4b748263f1a3765,train
ex_000651,1,6258fc6619eafcc6,validation
ex_000652,1,55aa4173d33388d4,train
ex_000653,1,9cd602496376e2ba,test
ex_000654,1,88e136f910ea0b12,train
ex_000655,1,8eb73923f120ae0b,train
ex_000656,1,7028b611e5fbe97f,train
ex_000657,1,a78c62aed9b0820b,train
ex_000658,1,d3a15561089d6843,train
ex_000659,1,f96afa9d7b0fbf75,train
ex_000660,1,bd59a8e9428e1a55,train
ex_000661,1,8e7a7f19c2755255,test
ex_000662,1,3bd97aa703da019c,train
ex_000663,1,d4e2ebfe05f1b163,train
ex_000664,1,905cdf24f137a840,validation
ex_000665,0,dce4f4548af81501,validation
ex_000666,0,40923859210f01e6,train
ex_000667,1,8d9474408aac708c,train
ex_000668,0,92b85fbcec97eb2b,train
ex_000669,1,e70ca23b376cb9d7,train
ex_000670,1,1083db1f93f4d4f5,train
ex_000671,1,ff39374c4f7f1458,train
ex_000672,1,8f14aa7a11a4ebd0,validation
ex_000673,1,72ef8a04bad93f60,train
ex_000674,1,1ffa4f943dc81e94,train
ex_000675,1,bc6b46a7259419cd,train
ex_000676,1,354d18e48688f6b0,test
ex_000677,1,a5e1f17ea4502c08,train
ex_000678,1,88b51cbc5fd29eef,train
ex_000679,1,fc0573df2977a838,validation
ex_000680,0,45e24de61ac0ff54,validation
ex_000681,0,b2f75f93b59aa6eb,validation
ex_000682,0,beb622c6dc2b6126,validation
ex_000683,1,8600285f3765e98f,test
ex_000684,1,e94361ad58f39783,train
ex_000685,1,0136242a08915e17,test
ex_000686,1,a32314b42252a636,train
ex_000687,1,6dd11eb97b0ec9f4,train
ex_000688,1,d5fec17c6bb0c5db,validation
ex_000689,1,32c9931a0adaf579,train
ex_000690,1,54c80fbf5b657fc3,train
ex_000691,1,97bd1437c4fe9585,train
ex_000692,1,90749f1105490db9,validation
ex_000693,1,22bb3dc5f114d94d,validation
ex_000694,1,fcadefbcacd23b45,train
ex_000695,1,761037613ed65924,validation
ex_000696,1,da32298cb9aae308,validation
ex_000697,1,fb28366be87cef29,train
ex_000698,1,f194efa1df741407,train
ex_000699,1,ad6ed8fe124bbc8c,validation
ex_000700,1,6566113a5de36719,train
ex_000701,1,c05db88ad7ac92bb,train
ex_000702,1,911727b7a8ced250,train
ex_000703,1,390b08171b4b0df8,test
ex_000704,1,69251963f8675383,train
ex_000705,1,ffc7a1d1fe65d426,validation
ex_000706,1,c553709d9884d582,train
ex_000707,1,159f3ce901a51010,test
ex_000708,1,6999156e76546d27,train
ex_000709,1,00dcf36c023fdd12,train
ex_000710,1,e410fb482d37c8ed,validation
ex_000711,1,c1829686c975cd06,test
ex_000712,0,9deec9cf621fbd2b,validation
ex_000713,1,c47da0327114706a,train
ex_000714,1,5b782c49b07ac459,train
ex_000715,1,0bb217d0bdf1e3d0,train
ex_000716,1,1b9850300687f68a,train
ex_000717,0,593c848d445c5bac,validation
ex_000718,0,78568d784df3ee35,train
ex_000719,1,28ab2e39ceed1a8d,train
ex_000720,0,379c4e5aed0b0561,test
ex_000721,1,b1eedbb6d6235ea8,train
ex_000722,1,fa0a688607e49a76,train
ex_000723,1,07c7b06f87ce4678,train
ex_000724,1,5be6009ad9405ba9,train
ex_000725,0,250cfc5860d5f3da,validation
ex_000726,1,0f4c0738bc088598,train
ex_000727,1,265bb309ddc3670f,test
ex_000728,0,f0688dff02a9cf2b,train
ex_000729,1,0b728cf8e546df3c,validation
ex_000730,1,5cbe7401f1c75f65,train
ex_000731,0,59ec9e57cca832a3,train
ex_000732,1,618a71e77c86b63e,train
ex_000733,0,6ed655eb917b5c69,train
ex_000734,1,5665c78f137f53f2,train
ex_000735,0,559a37be4ba9ddbf,train
ex_000736,0,3246b50afbe5f052,train
ex_000737,1,7967ffd49999638c,train
ex_000738,0,2603b0e53080c310,train
ex_000739,1,f45cacd8d4eb303f,train
ex_000740,0,6f253cd5bec40357,train
ex_000741,1,377bb8dfa9b8e076,train
ex_000742,0,f1e8d2562e573706,test
ex_000743,0,ab8c704ccb81910f,train
ex_000744,0,f1fddd788c67815e,train
ex_000745,1,c4d4b1c29be9d549,train
ex_000746,1,ad067fd8f143e09e,test
ex_000747,1,3a3a5acaddbd031f,train
ex_000748,1,ec40ed9c54ddee2f,train
ex_000749,1,4132d389043673cf,validation
ex_000750,1,26c4e76978a4b818,train
ex_000751,0,232a646ffb2ad4ad,train
ex_000752,1,94e86b07647ba9f2,test
ex_000753,1,60a6706bd6d35412,train
ex_000754,1,cd00fb8a89069441,test
ex_000755,1,87672b220dc8093c,train
ex_000756,1,605000f9bb00a3d0,train
ex_000757,0,4c4de719560837ad,test
ex_000758,1,ce048e0aa5fa541c,train
ex_000759,0,d674f243ca0cb142,train
ex_000760,0,089afdc17268f231,test
ex_000761,0,9c0bb9b1ada19463,train
ex_000762,1,75ef39467927d000,train
ex_000763,0,c52de3f0a10d4abd,train
ex_000764,1,6a8fc4cfedaf5d12,train
ex_000765,1,e696d9014f2b807e,validation
ex_000766,0,3bd3394d77f4eca5,train
ex_000767,1,fcc9cd028e8e660a,train
ex_000768,1,8d94da612b1f8254,validation
ex_000769,0,ab4580132b996758,train
ex_000770,1,025d1a6af2b7aec3,train
ex_000771,1,8c3390930efddaa3,validation
ex_000772,1,88774947ffbd6971,train
ex_000773,1,2651068c3e402e6b,train
ex_000774,0,104288a4daf846a1,train
ex_000775,1,58e60bd82875223a,train
ex_000776,0,f39f020a050661bb,train
ex_000777,1,73d8fe86e82df91c,train
ex_000778,1,a6eb943a610c5f92,train
ex_000779,1,1321c46a0c959c78,validation
ex_000780,1,875664ea4304ea72,train
ex_000781,1,eabd305addcc2647,validation
ex_000782,1,8112e2b00f46550b,train
ex_000783,0,ea8eca415fae1be4,test
ex_000784,0,6d45055031ff9e3f,train
ex_000785,0,1b71d59ddedb9d9d,train
ex_000786,0,b6f1d58f4cf40622,test
ex_000787,0,4f9d3ccef3a025a6,train
ex_000788,1,8ee221b034b90e87,train
ex_000789,1,48d0b00da438e3e4,train
ex_000790,1,84229d2e49abdf33,train
ex_000791,1,427c781871018e2e,train
ex_000792,0,2eb00221e7bf0e8a,train
ex_000793,1,7c6cad1c7f79b489,test
ex_000794,1,250155b87148584c,train
ex_000795,1,ba7619be50875cba,train
ex_000796,1,83bce5ff29d6f8ab,train
ex_000797,1,20155d1e9fc50b4b,train
ex_000798,1,ea68d6b677a46e86,validation
ex_000799,0,c02a549e79daba95,train
ex_000800,0,acf63f4a6c9755fd,validation
ex_000801,0,8bcf803bca04937a,train
ex_000802,1,92e20f7979302e6a,train
ex_000803,1,7f1ac6a238c80e29,train
ex_000804,0,b2ea8ca203646e69,validation
ex_000805,1,eb653449fa5b9cda,train
ex_000806,0,2acb4634283da9ba,validation
ex_000807,0,cdeb309bd7ffe295,validation
ex_000808,0,c8d65df8636a2244,train
ex_000809,0,c330eb518601b215,train
ex_000810,1,69536af91e6cdf58,train
ex_000811,1,58d890b11a597e2b,test
ex_000812,0,990018cd1de8f793,train
ex_000813,1,80a54489b75657ba,train
ex_000814,0,9e3e2501b83cd163,train
ex_000815,1,a551109dabcc306e,train
ex_000816,0,07b372a6d441a224,test
ex_000817,1,ca96ed7b9cf853fc,validation
ex_000818,1,ddda63163bb409f4,train
ex_000819,1,309c9b39ef7c4a2d,train
ex_000820,1,15f37c8af3b82383,train
ex_000821,1,61beee4034562160,train
ex_000822,0,4551e5c627fae918,train
ex_000823,0,5461ada6a2a4c2eb,train
ex_000824,1,d9198dbb38be7948,train
ex_000825,1,83e7aae1006164ee,test
ex_000826,0,8b9c3fe4d453b9c0,train
ex_000827,1,377818cb12f3c0db,train
ex_000828,1,f64b8599bfe9d8ab,train
ex_000829,1,aa7d078613a19e8b,test
ex_000830,0,2dabe660c040645d,validation
ex_000831,1,b6d066abcc05fe1c,test
ex_000832,1,7efd6d833186a64b,train
ex_000833,0,6da3f4269627fdd8,train
ex_000834,1,e4f538ababa397d4,train
ex_000835,0,f69b08c4075ce42d,train
ex_000836,0,97e5806f0ea62d32,test
ex_000837,0,2e5a3b8068e564d9,train
ex_000838,1,155010794335a4a2,train
ex_000839,1,fa55306894735edf,train
ex_000840,0,54af549bc85203d3,train
ex_000841,0,eedc26f6bc31ec62,train
ex_000842,1,a84ae39da40e44fc,train
ex_000843,1,41574aaa312d8cf5,train
ex_000844,0,cccb137d5bcd4617,train
ex_000845,1,e9d3f05121699752,train
ex_000846,0,fa004d777796420e,train
ex_000847,0,7b27030dccff9ca6,train
ex_000848,0,b407aa3d029ec816,test
ex_000849,1,124fc9d45386944f,train
ex_000850,0,0f03d07b0965bf80,train
ex_000851,1,4cb13e23ce26f366,test
ex_000852,1,2db86cc17c41ff30,test
ex_000853,0,5df7f18bb69b6090,train
ex_000854,0,8cc040c6f3f302a8,train
ex_000855,0,694f45c4a7d16d8b,train
ex_000856,0,95e6b30a801ef7d9,validation
ex_000857,1,b74beb4e5591018e,train
ex_000858,0,935a6f301b5e863e,train
ex_000859,1,3a72b08163ec5e66,train
ex_000860,0,6147bc52d0cc1aab,validation
ex_000861,1,d855a1de9092d305,validation
ex_000862,0,7e90e0de5bc8d47e,train
ex_000863,1,9942f54d9694859f,train
ex_000864,0,a75c09dc6450dde2,validation
ex_000865,1,d084e0b1dbaa8292,train
ex_000866,0,e1498e4043d285f8,train
ex_000867,1,1d22ffb94bc74793,test
ex_000868,0,5c3e23995270da22,train
ex_000869,1,6ba8e22529f00884,train
ex_000870,0,652a69a089f6e136,train
ex_000871,1,4ebb403c87f8e219,train
ex_000872,0,efd0cbd4bef2877d,train
ex_000873,1,da2525e8e23e3a6b,test
ex_000874,0,c64011dfec0bfc74,test
ex_000875,1,8c94e56851a88737,test
ex_000876,0,26ed182c4586758a,train
ex_000877,1,dfb74ab3e57bb492,train
ex_000878,1,0874334f24643986,train
ex_000879,0,b813f9cd43fbc979,train
ex_000880,0,20cad42e91ae80fa,validation
ex_000881,1,fd2a090896865e4a,train
ex_000882,1,c3c0f831ef7c17d1,train
ex_000883,1,5def62da830d4163,validation
ex_000884,1,10f41e96d107fbf0,train
ex_000885,1,fa9c207e08bc20d4,validation
ex_000886,1,cd57e9f59536fe05,validation
ex_000887,1,f76e5c1c432a7f99,train
ex_000888,1,6022fea3169a2fff,validation
ex_000889,1,1a763a46f36009a2,train
ex_000890,0,e087002483a6ddf0,test
ex_000891,1,0cac8eb3d61997c1,test
ex_000892,1,8e5d912c2f8c00e4,train
ex_000893,0,0e9e8fb61e4105f3,train
ex_000894,1,5e3dac4eeabe3861,test
ex_000895,0,0c9036a485fab1db,train
ex_000896,0,5a9cc9531b750967,train
ex_000897,1,fbab25a69327d1e9,train
ex_000898,1,c9c8d1d1bf646d06,test
ex_000899,1,f75bd46f77502f5e,train
ex_000900,0,fe1df4519b9965fd,train
ex_000901,1,6e2e7162ccb40747,train
ex_000902,0,fdb9f538b71681d0,train
ex_000903,0,abbf391307167c1b,train
ex_000904,1,c858b880ad3322fc,train
ex_000905,0,3dc53de9d8a8983b,train
ex_000906,0,ca9bb069952b9007,train
ex_000907,1,a6a3fc5c2eb828f8,test
ex_000908,1,419e447d6b10052b,validation
ex_000909,1,b5ba09d06d3555e3,validation
ex_000910,1,0703f518cf8f8258,train
ex_000911,0,03c92f5c9baaf41d,train
ex_000912,1,6852774a22fe1d6c,validation
ex_000913,0,0d1ec5db8fa73b4a,train
ex_000914,1,984ba3c917a1d1b9,train
ex_000915,1,f8a33cdb93e2b291,validation
ex_000916,0,95f6042a53d62cfb,train
ex_000917,0,19d2e6c45afc0e56,train
ex_000918,0,e8f41ae15e191f24,test
ex_000919,0,d1c6e5600105f5ee,train
ex_000920,1,f4e6f5c326eee942,train
ex_000921,1,cf254a78c86da647,train
ex_000922,0,f5f7a9308c1299c0,test
ex_000923,1,d5d415bda49a7555,train
ex_000924,0,7678a08d351a0361,train
ex_000925,0,c30a49deb07e5bd6,test
ex_000926,1,7d984dc2a81041fc,test
ex_000927,0,43e918068573a06f,validation
ex_000928,1,6ba3ba4f81f0bf93,train
ex_000929,0,39a3b96fc10089ba,train
ex_000930,1,2b2c8887f50d103c,validation
ex_000931,0,ab25708e51e5d819,train
ex_000932,0,a884554409d1e9ca,train
ex_000933,1,11d1132359847944,train
ex_000934,0,a464155317143cdd,train
ex_000935,1,92ada63942fe9863,train
ex_000936,0,d71ef7a97f8aa3d3,train
ex_000937,0,56ac73a45e786ae9,test
ex_000938,0,2b2411ecd9dbd2ff,test
ex_000939,0,defcdc38fee4203e,validation
ex_000940,1,6c9cdb72fc432a91,test
ex_000941,0,6e5d87b42de609c7,train
ex_000942,0,2b50b505e7d2a787,train
ex_000943,1,146c50ced43e6c14,train
ex_000944,1,71b6dc9b628c19b7,train
ex_000945,1,00cb01033b5f3e62,validation
ex_000946,1,c22c7c323eca8201,train
ex_000947,0,260268303f76fad6,test
ex_000948,1,39b9d033eac9a8df,validation
ex_000949,1,d88a5a97dcb05e69,validation
ex_000950,0,bfdc41b096132727,train
ex_000951,0,3df4b550eab0d53d,train
ex_000952,1,5c8bc6f3bad39121,train
ex_000953,0,fbe60e54dbbb5b0f,train
ex_000954,0,d82123f520478512,train
ex_000955,0,f6048f5d4ac56759,test
ex_000956,1,4969bee758b32e79,train
ex_000957,0,5936e79bccd2c85b,test
ex_000958,1,83d7ff9e112a8ab7,train
ex_000959,0,6da56c1330d1d49b,train
ex_000960,1,9fa36f998abfb014,train
ex_000961,1,608276a866355409,train
ex_000962,0,766dda63863a268e,train
ex_000963,0,ebe8aa4dd88b2286,test
ex_000964,1,e8f78d6f36d57049,train
ex_000965,1,7ab81cb65315996d,train
ex_000966,1,5e7020a2c2471824,train
ex_000967,0,b76c76ea63100b43,validation
ex_000968,1,fc6932f00351d5c6,validation
ex_000969,0,c49b98a0990620ba,train
ex_000970,0,e4f1a7e392c637b9,train
ex_000971,0,7dbd001bd7bd3536,test
ex_000972,0,8a10c19cd58255ca,test
ex_000973,1,89f64a4a00dc876f,train
ex_000974,0,a6daf2c2b7353a86,train
ex_000975,1,728a179d02da8174,train
ex_000976,1,f03ba8c72fef2940,validation
ex_000977,1,8d0a12d920e7a5ef,train
ex_000978,1,523648655114608e,train
ex_000979,0,41ecbea63249945c,train
ex_000980,1,4a99626322534fac,train
ex_000981,1,15c98929ec6ca62b,train
ex_000982,1,7213075d42467b5f,train
ex_000983,1,f6f11a9acd9e5487,train
ex_000984,1,5c87f5b66c9a747f,train
ex_000985,1,1451cf8e4a4d2375,train
ex_000986,0,2626a5f72ac2d046,test
ex_000987,0,766c81f61d1b8eb0,train
ex_000988,0,ffd24ff0416288d7,train
ex_000989,0,ad1fc717d502832c,train
ex_000990,0,7d3819f971053bc2,train
ex_000991,0,70ed160408217f6d,train
ex_000992,0,5b4471a5d4b55856,train
ex_000993,0,0b79058cedc7d673,train
ex_000994,0,b58d296bf7b7ec28,train
ex_000995,1,19d8e18ba5655607,train
ex_000996,0,ea36c22f0b3ccef6,test
ex_000997,1,5293ca4a8ab5900f,train
ex_000998,0,aa0affcf769af93a,train
ex_000999,0,6fa6ef15c72a9a84,test
ex_001000,0,d8785e537df62416,test
ex_001001,0,6b8adc3f3ff03091,train
ex_001002,0,0ce083dae1ef9a31,test
ex_001003,0,3385c8d49e1e9470,train
ex_001004,0,58619d5f537ac811,train
ex_001005,1,c9acbac6bd594dad,train
ex_001006,1,db1bdeeefdec7ea0,validation
ex_001007,1,49c6f71a0e2c7ed9,train
ex_001008,0,b4ac34fde55ae33b,train
ex_001009,0,ac1bd4cf08931115,train
ex_001010,0,6e020fda0d798646,validation
ex_001011,1,ad3f3c492904cefb,train
ex_001012,1,dbef90e3dee54005,validation
ex_001013,0,860bb0d58d78bf6a,train
ex_001014,0,5fb6b35378ca388c,train
ex_001015,1,d68ca4b29a11995b,test
ex_001016,0,0993ea7509e1922e,train
ex_001017,0,28bdf17315d26777,train
ex_001018,1,690c314dc2cd294b,validation
ex_001019,1,4f25c7edc750ed98,train
ex_001020,0,30c8cc518c633219,train
ex_001021,0,9ee2ee950e9f9c26,train
ex_001022,0,016070ab7064b36b,train
ex_001023,0,f63920c39b32396a,validation
ex_001024,0,b58382b816244fe3,train
ex_001025,0,785df21cb6f38d27,test
ex_001026,1,c51c3e8d60cb77e6,train
ex_001027,1,b5cb395b7e9e59f4,test
ex_001028,0,cf37a6689062a81c,train
ex_001029,1,6ec10facd6ce69d5,validation
ex_001030,1,2ae37302d62deece,test
ex_001031,0,8f4bc92b8ad5eda6,train
ex_001032,0,82f03d9cc4b92799,validation
ex_001033,0,aff56017b5735347,train
ex_001034,0,b79e6857e6da7e44,train
ex_001035,0,ad0a956be85d0a39,validation
ex_001036,0,9e0c38aaac2efd5b,train
ex_001037,1,1e4b1ffe12d4f8fb,test
ex_001038,0,c58769370a695db5,train
ex_001039,0,762f6fbd65a0df88,test
ex_001040,0,6f44a620dad228aa,train
ex_001041,0,7342e0e0118fb0ab,validation
ex_001042,0,5278b9eae3b6610e,train
ex_001043,0,afc9fb17092f348a,test
ex_001044,0,506d64cd559808f8,train
ex_001045,0,f390859491974a01,train
ex_001046,0,ad0fb163e2946de9,train
ex_001047,0,3eb60dded8b4c4e4,train
ex_001048,0,e22480f2eb10699c,train
ex_001049,0,eecefe6f67b14842,train
ex_001050,0,93c53fd17a61a183,train
ex_001051,0,4ceb804ee6608290,train
ex_001052,0,4446b4a3aa642722,train
ex_001053,0,85e3cbb4ae927753,validation
ex_001054,1,b4a18810de96a56c,train
ex_001055,0,c8510b500222d8f5,train
ex_001056,0,67841c7400e222e6,validation
ex_001057,0,76f9e90275f99773,train
ex_001058,0,d91463066a297dbc,train
ex_001059,0,cac420ff8a32ffc9,train
ex_001060,0,61d1ab204b8e9b2f,train
ex_001061,0,5a94f3f5b43d8108,train
ex_001062,0,6c1733727f97c9f8,train
ex_001063,0,ca2320af59f61d3d,train
ex_001064,0,e4f0cd67e4555aeb,validation
ex_001065,0,a626f39c590000c0,train
ex_001066,1,cfbd180cc375af58,validation
ex_001067,0,20434c8d943d676e,train
ex_001068,0,703bfdc2b2c92950,train
ex_001069,0,de82541ab54625c1,train
ex_001070,1,394db6127dcdea6b,train
ex_001071,0,3631cbf62c9daacf,validation
ex_001072,0,730933f96bc145dc,train
ex_001073,0,5b33a84c931a40b9,test
ex_001074,0,3fd157314a0a9849,train
ex_001075,0,5d97b202d6845240,train
ex_001076,0,b0ddb204b0204cb5,test
ex_001077,0,41b1a2d3aa1dc180,train
ex_001078,0,7476a4c32c375105,train
ex_001079,0,e3947503206bfd9f,train
ex_001080,0,277d168ff9562fd8,train
ex_001081,0,fddbff96a9bfd1c7,validation
ex_001082,0,a44f4435ba3bd179,train
ex_001083,0,5dc389e6614b5a3c,train
ex_001084,0,df849a9e4f1a70b6,train
ex_001085,0,6ef9382519682778,validation
ex_001086,0,f780bb1b4fe76f5f,validation
ex_001087,0,b2debe6227e3b5ac,test
ex_001088,0,54362c0f627f45bb,test
ex_001089,0,6790cab27b2647b1,validation
ex_001090,0,2c4529f35abe4502,train
ex_001091,0,8a5febe22b542f65,train
ex_001092,0,07e37e8c3db913f3,train
ex_001093,0,182dfcf5ac899931,train
ex_001094,0,b70fa2683a731dd8,validation
ex_001095,0,fcd3e31317bb86bc,train
ex_001096,0,5a873ea42f4890e3,test
ex_001097,0,fdd853f64796ca12,validation
ex_001098,0,35049c699ddcd1eb,validation
ex_001099,0,d4520d6f13333440,validation
ex_001100,0,74523ed468bb3906,train
ex_001101,0,674658ccc42b9ca1,test
ex_001102,0,c7e701ab2c82921f,train
ex_001103,0,53d8f626d67c9753,train
ex_001104,0,e7064dd6bef5c751,train
ex_001105,0,3d439795dfcbf0c0,train
ex_001106,0,efb48ac95706d9e8,train
ex_001107,1,7f45380e273f5267,train
ex_001108,0,23f9a84abf67e8e2,train
ex_001109,0,d0adf28e39014197,validation
ex_001110,0,bfbdba40f6a2c9c3,validation
ex_001111,0,7060963b535eb24f,validation
ex_001112,0,a518f251ba175f7b,train
ex_001113,0,a9ceded2bf6e4207,train
ex_001114,0,b8cdde0136cac408,train
ex_001115,0,eab62a74dc7544dc,train
ex_001116,0,38b625c1e6ca5844,train
ex_001117,0,f884fdb367f863a5,train
ex_001118,0,347efa38e4125c81,train
ex_001119,0,4f96c54c6e51887b,test
ex_001120,0,f175008bbb363983,test
ex_001121,0,6fb2e3cd07da98e7,train
ex_001122,1,62f65157de244ab8,validation
ex_001123,0,c7843c984cbfd6ec,validation
ex_001124,0,cf8d6a08eeb7a6c4,train
ex_001125,0,80cc8f1dc2fdc7f3,validation
ex_001126,0,c196cd8b1e54a962,train
ex_001127,0,b353d69f363f3397,train
ex_001128,0,3ec46a70d7eae703,train
ex_001129,0,b0c385a563cfec30,train
ex_001130,0,faa47751d148bf04,train
ex_001131,0,05a93d8c73e1011a,train
ex_001132,0,726bc932562dbd34,train
ex_001133,0,62fe9f0b62768ae4,train
ex_001134,0,dde1498f608dacd1,train
ex_001135,0,02a80084d7878cb8,train
ex_001136,0,9b13a7905f1ed22f,test
ex_001137,0,2008d16815b1a513,train
ex_001138,1,56133e792b710b13,train
ex_001139,0,ecd87fc901925853,train
ex_001140,0,4faa8b0918f10030,train
ex_001141,0,82d4d3adb8def4d4,train
ex_001142,0,0f1fe5abf3be8437,train
ex_001143,0,a829b3fa4bb88b2f,train
ex_001144,0,a671591a4f6d85ad,train
ex_001145,0,a86cb5b4183aaba8,train
ex_001146,0,f2d5bdfd9bfc3214,test
ex_001147,0,88557695a340dbb6,validation
ex_001148,0,66d619a4ea6c4a0d,train
ex_001149,0,a6df43f443ec7bf2,train
ex_001150,0,f584851704b0ff19,validation
ex_001151,0,60267594af15d691,test
ex_001152,0,08ba1f1c1ab53ced,validation
ex_001153,0,d5c8cd2c5aab5bbe,train
ex_001154,0,48d3e4b4f8e62c6f,test
ex_001155,0,4e8a2015db61049e,test
ex_001156,0,e42fc441a8f61151,train
ex_001157,0,b5c9d037ed90f0fb,train
ex_001158,0,05028d683e5fc0f7,train
ex_001159,0,5e9f0d87808a18c9,train
ex_001160,0,a36e74ec782c627a,train
ex_001161,1,9c76f1fef070c00b,test
ex_001162,0,6620596180b8806b,train
ex_001163,1,8c57ce916e757d58,train
ex_001164,0,334b0599f4adc498,train
ex_001165,1,dc54c468f53dd40a,train
ex_001166,0,f11a29f1c22b7376,train
ex_001167,0,7bcd6ba4addc93f9,test
ex_001168,1,3006953c647da3ca,validation
ex_001169,0,a70a717383a90d6f,train
ex_001170,0,e85bf5b07e4895eb,test
ex_001171,0,629e53dc9cc4506b,train
ex_001172,0,16bbc9308195bde6,train
ex_001173,0,0bcc5d93d81005ab,validation
ex_001174,0,2d43aa980f1f5afb,validation
ex_001175,0,3872bad5c3987b1b,train
ex_001176,0,6e0baf774977c347,test
ex_001177,0,3dca3bb94a9861ff,test
ex_001178,0,a3f072778acc4a98,train
ex_001179,0,9adfef1cb153e44a,validation
ex_001180,0,4e290d7eee13fd0e,train
ex_001181,0,3e36da7073b18b2c,train
ex_001182,1,67dc437d6d3b9035,test
ex_001183,0,22128c5acc9119f3,validation
ex_001184,0,39019b1973fb505f,validation
ex_001185,0,9536d45116412c7b,validation
ex_001186,0,61a9796188ae0833,train
ex_001187,1,73bb861d29ad7b77,train
ex_001188,0,4fb1a56de272a14c,train
ex_001189,0,070d6d8b990f5df3,train
ex_001190,0,5bca4eabf5f29fbe,train
ex_001191,0,069e7c082a32f63f,train
ex_001192,0,121d17e0ccbdd29b,train
ex_001193,0,ba0b09b640e00fe2,train
ex_001194,1,9f598a88c5dd0204,test
ex_001195,0,ea320cb3157bbf17,validation
ex_001196,0,29e213b09741102f,train
ex_001197,0,fd205beacd2fbe03,validation
ex_001198,0,6394743785680c34,test
ex_001199,1,8e8fcaed907bd262,train
ex_001200,1,5e77765d7ce31ee5,test
ex_001201,1,7d1dcb2fef567dbd,train
ex_001202,0,6d2e666ca0280b2d,validation
ex_001203,1,f13b152334c6f900,train
ex_001204,1,ea5687fbf77bf20d,validation
ex_001205,1,e44596f7f8d27857,test
ex_001206,1,8204aa84ff4ab6e4,train
ex_001207,1,d5d180a70fde21d2,test
ex_001208,1,67a24940b0dc86a8,train
ex_001209,1,05ad3239c835d479,train
ex_001210,1,3f354bd1bc638128,test
ex_001211,1,32cd19d05b56cc26,train
ex_001212,1,a598ff2cd4ebf538,train
ex_001213,1,a5d4b5a59cef8fb7,train
ex_001214,1,caf0708fa5f797b8,validation
ex_001215,1,a217e8f36fa9d010,train
ex_001216,1,6284e87030ea6504,train
ex_001217,1,9de5f2ed70b66b83,train
ex_001218,1,08f78100076c1d0b,train
ex_001219,1,fbed082730749305,train
ex_001220,1,674225865571cbc8,train
ex_001221,1,fa4af1d20340c778,train
ex_001222,1,d6a22bc1c9b8dd8e,train
ex_001223,1,7d294efdc1b70e7c,test
ex_001224,1,9ad06027f98b7196,train
ex_001225,1,d563bc0a5cd8a5dc,train
ex_001226,1,e2a63878b9c71458,test
ex_001227,1,59ba29a8e7f45e52,train
ex_001228,1,ddc9216750d96db6,validation
ex_001229,0,1cb706f4502a196f,test
ex_001230,0,fabff80dadc4c358,test
ex_001231,0,e936b09dca1d8966,train
ex_001232,0,442d3a0b0d348026,train
ex_001233,0,f5d979dac3878814,train
ex_001234,0,40006de1748bac55,validation
ex_001235,0,d07406bbbbabc408,train
ex_001236,0,8bfe0a86c82631cc,validation
ex_001237,0,0406e2d9844e0ff9,train
ex_001238,0,77c1de516d6b3f26,train
ex_001239,0,92d201da11322a9a,train
ex_001240,0,e815a1fc8633afe9,train
ex_001241,0,7c1c60c0122fe9b0,test
ex_001242,0,e700ba7fb27dd50d,validation
ex_001243,0,d02e7b9442b67137,test
ex_001244,0,db1054c3a45c96b5,train
ex_001245,0,1fa8d8bb450db228,train
ex_001246,1,312a50eb611b65e4,train
ex_001247,0,dc870c7528ac88eb,train
ex_001248,0,fbdcdbd30a555a4b,train
ex_001249,1,0df04af6fda0afec,train
ex_001250,0,c133d99a4e88bc2e,train
ex_001251,0,7e3a81e3da81af66,train
ex_001252,0,78facb44e98bf65a,train
ex_001253,0,a6c4b1faba15a189,train
ex_001254,0,4f12634ce48fd416,train
ex_001255,0,382ceeb66f298d6b,train
ex_001256,1,a8c1be6198887831,train
ex_001257,0,17c64eb6b785fef9,train
ex_001258,0,4eb2b21ce1ab288c,train
ex_001259,0,9927e91f785a6651,train
ex_001260,0,674c1ff819a50023,test
ex_001261,0,1adeebf38281977c,train
ex_001262,0,b31eecc39a67ca05,train
ex_001263,1,08a042675cb439f0,train
ex_001264,0,284b78f5884b44c1,train
ex_001265,0,d57e29bca5c5d290,train
ex_001266,1,2c7d292d74349d91,train
ex_001267,1,3cab81f0174b8b94,test
ex_001268,1,118654f214bd692a,train
ex_001269,1,38b396900bec1ca0,validation
ex_001270,1,a0acc6507c46a399,train
ex_001271,1,a5c7021ea83cf6ce,train
ex_001272,1,89cb07ef2ca47eba,train
ex_001273,1,b99238f84d89ac68,train
ex_001274,1,96493f3448764c97,train
ex_001275,1,f559731e6a1d1bd7,train
ex_001276,1,13d1bd1dd96bffff,train
ex_001277,1,7b3c6ec8f57fba8f,test
ex_001278,1,8cd90b18f4bad10c,train
ex_001279,1,1f9543a5cb656104,train
ex_001280,1,601083f4c16a45eb,train
